Exchange,Sector,Ticker,Year,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Fixed assets (Bn. VND),Long-term investments (Bn. VND),Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Undistributed earnings (Bn. VND),Budget sources and other funds,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),"Inventories, Net (Bn. VND)",Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),symbol_x,Short-term investments (Bn. VND),Long-term loans receivables (Bn. VND),Investment in properties,Other Reserves,MINORITY INTERESTS,Short-term loans receivables (Bn. VND),Other current assets (Bn. VND),Convertible bonds (Bn. VND),Good will (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Goodwill,Revenue YoY (%),Revenue (Bn. VND),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Financial Income,Sales,Sales deductions,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Selling Expenses,General & Admin Expenses,Operating Profit/Loss,Other income,Other Income/Expenses,Net other income/expenses,Profit before tax,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Attributable to parent company,symbol_y,Interest Expenses,Gain/(loss) from joint ventures,Net income from associated companies,Minority Interest,Net cash inflows/outflows from operating activities,Purchase of fixed assets,Proceeds from disposal of fixed assets,Gain on Dividend,Net Cash Flows from Investing Activities,Proceeds from borrowings,Repayment of borrowings,Dividends paid,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Foreign exchange differences Adjustment,Cash and Cash Equivalents at the end of period,symbol,Net Profit/Loss before tax,Depreciation and Amortisation,Provision for credit losses,Unrealized foreign exchange gain/loss,Profit/Loss from disposal of fixed assets,Profit/Loss from investing activities,Interest Expense,Operating profit before changes in working capital,Increase/Decrease in receivables,Increase/Decrease in inventories,Increase/Decrease in payables,Increase/Decrease in prepaid expenses,Interest paid,Business Income Tax paid,Other receipts from operating activities,Other payments on operating activities,"Loans granted, purchases of debt instruments (Bn. VND)","Collection of loans, proceeds from sales of debts instruments (Bn. VND)",Investment in other entities,Proceeds from divestment in other entities,Increase in charter captial,Finance lease principal payments,Payments for share repurchases,Interest income and dividends,Sentiment Score,Positive Ratio,Negative Ratio,Neutral Ratio,News Volume,Sentiment Change,News Shock
HSX,Chemicals,AAA,2013,495025008321,130266723762,146942387955,200025997066,17789899538,655544196312,605159756298,39255796179,11128643835,1150569204633,598551168719,515468247067,83082921652,543446500724,543446500724,177582189742,,1150569204633,55117289723,200025997066,13209874449,198000000000,198000000000,83082921652,11351552129,334296710948,10848566137,1500000000,AAA,0,0,0,0,0,0,5865465303,0,0,0,0,,0,1158676596112,54935816239,0,6609884884,1158676596112,-1168813243,1157507782869,-978972604135,178535178734,-21635143514,-63352391866,-36338296308,63819231930,2538101186,-119791191,2418309995,71086784849,-15714076976,98833241,55471541114,54935816239,AAA,-17108189410,0,4849242924,535724875,83524444454,-207156343660,0,3264174397,-208641504518,1077343977855,-905746477602,-19781367000,151816133253,26699073189,103421045480,146605093,130266723762,AAA,71086784849,48746208769,0,0,2273454179,-2595142397,17108189410,136619494810,-41052711630,-4448284609,39103395577,-5432359815,-21331321084,-17153528975,11143176845,-13923416665,0,0,-33849335255,29100000000,0,0,,,0.499,0.508,0.18,0.312,531,-0.041,-0.072
UPCOM,Basic Resources,AAH,2024,418393476161,8743404474,386186834767,22161025590,1302211330,1036757295462,769865553402,161300000000,100076844304,1455150771623,263980669057,263030387825,950281232,1191170102566,1191170102566,12170102566,,1455150771623,114871719667,22161025590,,1179000000000,1179000000000,240000000,76791424,80550000000,100076844304,0,AAH,0,,,,,10882369467,,,,62000000,62000000,,4.04593057711191,1172504664472,11944503019,0.0259932303814715,7733585618,1172504664472,-383117300,1172121547172,-1117339097279,54782449893,-2731258752,-5094114723,-14192185482,40498476554,6707020105,-26141735666,-19434715561,21063760993,-9119257974,,11944503019,11944503019,AAH,-2731258752,,,,91852989367,-94199863096,0,12646830578,-138405401985,152829569350,-127721836717,,24587732633,-21964679985,30707946683,137776,8743404474,AAH,21063760993,61782986440,33952955,-137776,,-9093797856,2731258752,76518023508,-77599616278,106932108241,13464302673,-12821636833,-2706271996,-11933919948,,,-55597500002,74245130535,-75500000000,,0,-520000000,,,0.291,0.369,0.18,0.451,742,0,0
UPCOM,Basic Resources,AAH,2023,419026227251,30707946683,259225146737,129093133831,0,905046003736,574123755149,85800000000,87546160078,1324072230987,144846631440,143471507627,1375123813,1179225599547,1179225599547,225599547,,1324072230987,131715354874,129093133831,,1179000000000,1179000000000,720000000,9055368478,55482267367,87546160078,85800000000,AAH,0,,,,,29530000000,,,,62000000,72614789266,,-0.607408724205765,232366388430,11641892622,-0.885712050520708,7321799769,232366388430,0,232366388430,-194525817277,37840571153,-2460598527,-5822887280,-20032584472,16846300643,979441376,-2621631265,-1642189889,15204110754,-3562218132,,11641892622,11641892622,AAH,-2460598527,,,,149110624100,-10860551180,648148148,1154021348,-124388381684,107033392772,-103921125405,,2672267367,27394509783,3313407474,29426,30707946683,AAH,15204110754,75350672371,0,-29426,,-7638173628,2460598527,85377178598,183925396681,-35301641215,-61395652709,-21026881217,-2467776038,0,,,-197530000000,168000000000,-85800000000,,0,-440000000,,,0.051,0.227,0.18,0.593,953,-0.24,0.284
UPCOM,Basic Resources,AAH,2022,498312199942,3313407474,401207299852,93791492616,0,799221252861,653849184734,0,66519278861,1297533452803,129949745878,128102116636,1847629242,1167583706925,1167583706925,-11416293075,,1297533452803,239851761208,93791492616,,1179000000000,1179000000000,1200000000,240329600,52330000000,66519278861,0,AAH,0,,,,,0,,,,0,78852789266,,0.30834342954203,591878635000,101864568181,6.97853184405803,634278953,591878635000,0,591878635000,-440251286829,151627348171,-3507940701,-9520645126,-23538520754,115694520543,3216091000,-8675044201,-5458953201,110235567342,-8370999161,,101864568181,101864568181,AAH,-3507940701,,,,57227843862,-49222326289,0,159954404,-5018545072,159885564893,-209334668893,,-49929104000,2280194790,1033141390,71294,3313407474,AAH,110235567342,65053996522,2900709471,-71294,,-634278953,3507940701,181063863789,-206299131924,199976820940,-62063310074,-51807471054,-3642927815,0,,,-2500000000,46543826813,0,,0,-480000000,,,0.298,0.378,0.18,0.442,926,0.247,0.093
UPCOM,Basic Resources,AAH,2021,576214353492,1033141390,185186876419,341529032016,7602689379,707253947061,534646480613,2500000000,48477815740,1283468300553,217749161809,215500521410,2248640399,1065719138744,1065719138744,-113280861256,,1283468300553,66116795982,341529032016,,1179000000000,1179000000000,1680000000,168000000,101779104000,48477815740,0,AAH,40862614288,,,,,0,,,,0,84000000000,,0.0080504704982638,452387822368,-17038391839,0.67953912624648,1541746289,452387822368,0,452387822368,-418197804626,34190017742,-24274677067,-3990214942,-20660319624,-13193447602,2473314785,-6318259022,-3844944237,-17038391839,0,,-17038391839,-17038391839,AAH,-24274677067,,,,-153542032529,-619363636,3713000000,1541746289,7144518269,615312398262,-1162541884262,,146283514000,-114000260,1147141650,0,1033141390,AAH,-17038391839,60607495985,4004631336,0,,-2227723062,24274677067,69620689487,-168834471483,68020114427,38170441869,-31835915111,-128682891718,0,,,-1340864384,3850000000,0,,694353000000,-840000000,,,0.591,0.575,0.18,0.245,680,0.293,-0.222
UPCOM,Basic Resources,AAH,2020,592370270139,1147141650,111608009535,436243369050,0,618676101773,445340335764,2500000000,48013715166,1211046371912,949288841329,948799189773,489651556,261757530583,261757530583,-96242469417,,1211046371912,120508212242,436243369050,,358000000000,358000000000,0,1616351000,648528590000,48013715166,0,AAH,43371749904,,,,,0,,,,0,0,,0,448774972690,-53168399747,0,2197105602,448774972690,0,448774972690,-416568116751,32206855939,-6148983186,-3261071117,-64233630464,-39239723226,644266500,-14572943021,-13928676521,-53168399747,0,,-53168399747,-53168399747,AAH,-6148983186,,,,454344601041,-11306125000,8015363639,2197105602,-6705405663,720768482809,-1297124131302,,-449708648493,-2069453115,3216594765,0,1147141650,AAH,-53168399747,53926456569,49628884342,0,,-456708406,6148983186,56079215944,497599085641,52884280686,-99761263571,-44864636393,-6148983186,-1443098080,,,-5611749904,0,0,,126647000000,0,,,0.335,0.41,0.18,0.41,638,-0.256,-0.252
HSX,Food and Beverage,AAM,2024,165582776376,62696698955,9037864729,89003722128,4844450644,36770462951,21723875683,14646587268,400000000,202353239327,6013144141,4931214445,1081929696,196340095186,196340095186,238979341,,202353239327,94864000,89003722128,5837847302,123464110000,123464110000,,378766550,0,400000000,4134920000,AAM,39920,,,1287760139,,0,0,,,,,,0.102141493077497,153483344374,-6295683732,-9.953531690428,3319117481,153483344374,0,153483344374,-149123679899,4359664475,-511785674,-6104094639,-4772225033,-3709323390,483566310,-3061494736,-2577928426,-6287251816,0,-8431916,-6295683732,-6295683732,AAM,0,,,,34043716170,-105000000,0,548429617,5443429617,0,0,0,0,39487145787,22888984646,320568522,62696698955,AAM,-6287251816,1942401752,248882107,-350594642,,-616703590,0,-5063266189,4735260343,38264629614,-2845666894,240000000,0,0,70500000,-1357740704,0,5000000000,0,,0,,0,,0.111,0.252,0.18,0.568,541,0,0
HSX,Food and Beverage,AAM,2023,173748814806,22888984646,13844480998,127268351742,4746957500,39108508899,23645202399,14823306500,640000000,212857323705,10221544787,9148047007,1073497780,202635778918,202635778918,6534663073,,212857323705,97864000,127268351742,5837847302,123464110000,123464110000,,365202600,0,640000000,4134920000,AAM,5000039920,,,1287760139,,0,0,,,,,,-0.3431412573801,139259201598,703150885,-0.958392838860915,4864230762,139259201598,-2495859200,136763342398,-135861757126,901585272,-114166525,-3971638521,-6001675362,-4321664374,5119870226,-780000,5119090226,797425852,-126816929,32541962,703150885,703150885,AAM,0,,,,-24230847125,-238000000,0,4374674869,44001754869,0,0,-7315827400,-7315827400,12455080344,10250896174,183008128,22888984646,AAM,797425852,2622589146,295872500,-256651868,,-3503203636,0,-43968006,-3871153989,-25396400052,2100072254,240000000,0,-1220417332,93000000,-266900000,-25000000000,69000000000,-4134920000,,0,,0,,0.117,0.256,0.18,0.564,540,0.006,-0.002
HSX,Food and Beverage,AAM,2022,180897439215,10250896174,12335204474,101871951690,3304426957,37682103009,26113716509,10688386500,880000000,218579542224,9043271702,7937231960,1106039742,209536270522,209536270522,13435154677,,218579542224,60000000,101871951690,5837847302,123464110000,123464110000,,726377600,0,880000000,0,AAM,53134959920,,,1287760139,,0,0,,,,,,0.580846730333462,212007837549,16899756334,73.9401601244212,5286375086,212007837549,0,212007837549,-184746905066,27260932483,-225882888,-12763496085,-7558596102,11999332494,5943804823,-67270500,5876534323,17875866817,-919247332,-56863151,16899756334,16899756334,AAM,0,,,,-3970805102,-3217643736,0,2164392260,-48053251476,0,0,0,0,-52024056578,61812295456,462657296,10250896174,AAM,17875866817,3256641665,367357500,-473598279,,-2927074453,0,18099193250,-4974399979,-17035691061,605616918,240000000,0,0,113000000,-1018524230,-112000000000,65000000000,0,,0,,0,,0.053,0.214,0.18,0.606,540,-0.064,-0.001
HSX,Food and Beverage,AAM,2021,163042481781,61812295456,7766546518,84836260629,2492419258,38045025902,26236639402,10688386500,1120000000,201087507683,6761017862,5544333271,1216684591,194326489821,194326489821,-1774626024,,201087507683,51336000,84836260629,5837847302,123464110000,123464110000,,1708663222,0,1120000000,0,AAM,6134959920,,,1287760139,,0,0,,,,,,0.0934279964299245,134110305244,225510011,1.01884377819919,4419482077,134110305244,0,134110305244,-126638446298,7471858946,-207910426,-6242311631,-6424610723,-983491757,5017550308,-3806478197,1211072111,227580354,0,-2070343,225510011,225510011,AAM,-99939316,,,,45312490419,-746072727,0,458373492,-2287699235,4375700000,-11958827202,0,-7583127202,35441663982,26258747855,111883619,61812295456,AAM,227580354,3114330669,-179300000,-94510609,,-690310477,99939316,2477729253,9128693538,34558290098,-1314691233,-960000000,-103871324,0,137250000,-1110909913,-5000000000,3000000000,0,,0,,0,,0.026,0.197,0.18,0.623,536,-0.027,-0.008
HSX,Food and Beverage,AAM,2020,171282053841,26258747855,17196382641,119394550727,2797412698,39537208808,28661322308,10688386500,160000000,210819262649,16718282839,15503668591,1214614248,194100979810,194100979810,-2000136035,,210819262649,410772500,119394550727,5837847302,123464110000,123464110000,,1275513000,7583127202,160000000,0,AAM,5634959920,,,1287760139,,0,0,,,,,,-0.456195490498666,122651245150,-11967345859,-2.44031484952302,3002310313,122651245150,-1764722520,120886522630,-120739525348,146997282,-225236031,-8182671805,-7866720432,-13125320673,1203200579,-73205071,1129995508,-11995325165,0,27979306,-11967345859,-11967345859,AAM,-215894445,,,,-24311448296,-1370951179,200000000,3170545074,34349593895,16735627507,-9152500305,-5225591000,2357536202,12395681801,13793393220,69672834,26258747855,AAM,-11995325165,3308823611,-1415596260,-60531242,,-2895704606,215894445,-12842439217,1704132097,-6230263787,-5424779357,240000000,-211962437,-1718235595,321000000,-148900000,-26000000000,58350000000,0,,0,,0,,0.198,0.309,0.18,0.511,535,0.172,-0.007
HSX,Food and Beverage,AAM,2019,185708953316,13793393220,19122527353,111849031059,3409382143,41799006204,30505233687,10688386500,400000000,227507959520,16092542851,15017457297,1075085554,211415416669,211415416669,15314300824,,227507959520,435950000,113164286940,5837847302,123464110000,123464110000,,777513969,0,400000000,0,AAM,37534619541,,,1287760139,,350000000,0,,,,,,0.0255824196414435,225542898242,8308840156,-0.133704481484361,5365438208,225542898242,-9420961893,216121936349,-194982437674,21139498675,-135959609,-9405642814,-9863117856,7100216604,3236837475,-71875231,3164962244,10265178848,-1718235596,-238103096,8308840156,8308840156,AAM,-149788570,,,,-26824644663,-2044947401,0,5081333961,36896386560,18211419470,-18211419470,-7633801300,-7579594300,2492147597,11098787731,202457892,13793393220,AAM,10265178848,4351075332,1038688170,-200427772,,-4681061282,149788570,10923241866,13990042091,-47974886831,-4118953669,240000000,-149788570,-381660640,0,-354105000,-89450000000,123310000000,0,,56500000,,-2293000,,0.13,0.265,0.18,0.555,533,-0.068,-0.007
HSX,Food and Beverage,AAM,2018,185331960146,11098787731,31109921341,65189400109,5674333045,44627076641,33002665287,10688386500,838017542,229959036787,18279981958,15244981958,3035000000,211679054829,211679054829,15632145984,,229959036787,189510000,65189400109,5837847302,99357010000,99357010000,,248354055,0,640000000,0,AAM,72259517920,,,1287760139,,210000000,0,,,,,,-0.0260354070595707,219916892024,9591230681,7.47582794603631,7347930282,219916892024,-1653001976,218263890048,-195139379102,23124510946,-312510941,-9810361128,-9717449618,10632119541,1355076542,-75816657,1279259885,11911379426,-2548062623,227913878,9591230681,9591230681,AAM,0,,,,16775750106,-3869716730,227272727,6576767714,18284323711,0,0,-9919926000,-37788555389,-2728481572,13656304758,170964545,11098787731,AAM,11911379426,4214029601,62920390,-112246513,,-6696541313,0,9379541591,20739263614,-17889076709,6441113635,240000000,0,-1020707015,189285000,-302470000,-169100000000,184450000000,0,,0,,-27868629389,,0.018,0.192,0.18,0.628,533,-0.112,-0.003
HSX,Food and Beverage,AAM,2017,196300575712,13656304758,54680963617,47300323400,4215257937,55260017809,33563529601,20688386500,880000000,251560593521,10603590916,7538694580,3064896336,240957002605,240957002605,17041464371,,251560593521,1860247000,47300323400,5837847302,126358400000,126358400000,,2140617402,0,880000000,0,AAM,76447726000,,,1287760139,,560000000,0,,,,,,-0.189676778646255,225795571644,1131598086,-0.279017691825877,4485344396,225795571644,-1606384800,224189186844,-205602824635,18586362209,1161839809,-12077375014,-8407367160,3748804240,62716688,-2636147420,-2573430732,1175373508,-61763690,17988268,1131598086,1131598086,AAM,0,,,,57140442047,-3143790996,0,3348898156,-52124892840,0,0,-4967850500,-4967850500,47698707,13386493510,222112541,13656304758,AAM,1175373508,3770860937,-1113604907,-220449389,,-3819095567,0,-206915418,10232361651,49280005081,-914312853,240000000,0,0,156900000,-1647596414,-96960000000,44630000000,0,,0,,0,,-0.106,0.18,0.258,0.562,636,-0.124,0.192
HSX,Food and Beverage,AAM,2016,211692755720,13386493510,68008187406,96580328481,3510112930,46211012714,34402626214,10688386500,1120000000,257903768434,12925353606,9842469002,3082884604,244978414828,244978414828,21062876594,,257903768434,0,96580328481,5837847302,126358400000,126358400000,,1598119021,0,1120000000,0,AAM,30207633393,,,1287760139,,3230000000,0,,,,,,-0.220747051478674,278648773346,1569522682,-0.387786292419882,4398044159,278648773346,-3870567472,274778205874,-253726836877,21051368997,-2533438942,-13891210831,-7510575347,1514188036,490676950,-100713975,389962975,1904151011,-383591293,48962964,1569522682,1569522682,AAM,-737750739,,,,-2035094436,-676000000,0,4019570496,43113570496,4500000000,-54466195253,-5961420600,-55927615853,-14849139793,27955052472,280580831,13386493510,AAM,1904151011,5543547248,1503776781,-319230692,,-3617325996,737750739,5752669091,-2802657906,4946183097,-8858085162,345478745,-772532301,0,91000000,-737150000,-77480000000,117250000000,0,,0,,0,,0.239,0.337,0.18,0.483,581,0.345,0.024
HSX,Food and Beverage,AAM,2015,270531281331,27955052472,62901421341,101526511578,3436885766,51402484926,39354098426,10688386500,1360000000,321933766257,72280501243,69148653675,3131847568,249653265014,249653265014,25737726780,,321933766257,0,101526511578,5837847302,126358400000,126358400000,,986063880,49966195253,1360000000,0,AAM,74711410174,,,1287760139,,0,0,,,,,,-0.189878763034442,357584496632,2563684319,-0.711338487079489,5945042986,357584496632,-7953487891,349631008741,-319863116587,29767892154,-1385287619,-20981201958,-10116770474,3229675089,148912854,-274935455,-126022601,3103652488,-495356577,-44611592,2563684319,2563684319,AAM,-1045879783,,,,-2575108132,-860880000,0,2563359693,-46497520307,122942239253,-92454793000,-9935701000,20551745253,-28520883186,55865516720,610418938,27955052472,AAM,3103652488,6358161432,-133589112,-695341399,,-2738684971,1045879783,6940078221,-8223585014,-2181585461,1837513497,263165755,-1024625130,0,71200000,-257270000,-101000000000,52800000000,0,,0,,0,,0.117,0.261,0.18,0.559,530,-0.122,-0.091
HSX,Food and Beverage,AAM,2014,231503666882,55865516720,47498024151,99315976914,10746328035,65687350765,44964254025,18988386500,1734710240,297191017647,39846367520,36753065804,3093301716,257344650127,257344650127,21956228448,,297191017647,0,99315976914,5837847302,126358400000,126358400000,,180815000,19478749000,1728644500,8300000000,AAM,18077821062,,,1287760139,,0,6214636000,,,,,,-0.178137229121494,441396275416,8881282070,0.0847563043495122,8542437970,441396275416,-2379534848,439016740568,-395911696402,43105044166,-612869021,-29113198590,-10158678522,11762736003,310909199,-360138327,-49229128,11713506875,-1386052311,-1446172494,8881282070,8881282070,AAM,-333714617,,,,18206023353,-269821203,0,3568046516,-12501774687,37714469000,-32529090000,-9935242150,-4749863150,954385516,54686997644,224133560,55865516720,AAM,11713506875,7483725504,-3441347236,-265007801,,-4045064293,333714617,11779527666,24246120663,-5984366861,-7304654441,898915340,-334084039,-4756034975,134000000,-473400000,-15800000000,0,0,,0,,0,,-0.05,0.18,0.217,0.603,531,-0.167,-0.088
HSX,Food and Beverage,AAM,2013,235018658799,54686997644,64945718533,93331610053,14940455769,67052848245,52262083290,10710983526,4079781429,302071507044,43782193622,40688908551,3093285071,258289313422,258289313422,22900891743,,302071507044,10534128,93331610053,5837847302,126358400000,126358400000,,2911804309,14293370000,2627559840,2500000000,AAM,7113876800,,,1287760139,,0,12513402000,,,,,,0,537068098296,8187352343,0,2991238807,537068098296,-3581178129,533486920167,-471142801812,62344118355,-411451490,-41050547512,-12898438531,10974919629,397237146,-441883897,-44646751,10930272878,-3722807487,979886952,8187352343,8187352343,AAM,-369259336,,,,19114995695,-3657007702,0,1825523139,-17519871063,48113684421,-33820314421,-4319732500,9972247500,11567372132,42872361640,247263872,54686997644,AAM,10930272878,8241115513,-439025426,-233140283,,-1766431473,369259336,17102050545,-13241879243,19776856029,4378624106,1331135159,-355363005,-3728072304,70500000,-6218855592,-5000000000,0,-10688386500,,0,,-1390000,,0.126,0.264,0.18,0.556,529,0.176,-0.033
HSX,Personal & Household Goods,AAT,2024,338201142715,11510430120,278576713658,13269530449,8256458475,996066530330,78822927681,0,142507725166,1334267673045,608875691459,200201307045,408674384414,725391981586,725391981586,-7322332187,,1334267673045,165322200642,17266781943,439500000,708191030000,708191030000,232880892368,210124213,134930658002,66839359666,,AAT,26588010013,95000000000,510842724420,,24275783773,2844300001,,,75668365500,2154164742,97154164742,,-0.0272703580693215,583009927395,-8345961789,-2.38362198338791,6690610681,583009927395,,583009927395,-530233706850,52776220545,-24526384148,-11292331741,-34406827154,-10758711817,8621250214,-2741639333,5879610881,-4879100936,-3427537230,-4443147,-8311081313,-8345961789,AAT,-20668976618,,,34880476,-67642708207,-27387912903,0,1375541269,34721618353,283321538050,-239779712908,0,42348981428,9427891574,2079219084,3319462,11510430120,AAT,-4879100934,57882333736,22354677184,2675712566,,-6911183366,20668976618,-201545172523,191934187715,12522684626,-22038188028,-53670818331,-19639241376,-787430290,25581270000,,-26588010013,20000000000,0,67322000000,0,-1192843714,,,0.551,0.538,0.18,0.282,468,0,0
HSX,Personal & Household Goods,AAT,2023,468060301717,2079219084,417455201374,27578288832,947592427,543280761484,136188628937,67322000000,13168541335,1011341063201,303719940136,227949507762,75770432374,707621123065,707621123065,-817406935,,1011341063201,113940196982,29789466569,439500000,708191030000,708191030000,75770432374,210000000,137464371038,13168541335,,AAT,20000000000,0,294346753470,,0,55900000000,,,0,31444164742,31444164742,,-0.376727897025283,599354540320,-2466576299,-1.03646959576702,2498754473,599354540320,,599354540320,-552233080356,47121459964,-25588238928,-5839595312,-11683135646,6509244551,791982243,-7632188191,-6840205948,-330961397,-2135614902,0,-2466576299,-2466576299,AAT,-23346940499,,,0,41388654406,-6257540771,6257540771,1990426652,-36009573348,241828429841,-258355837948,0,-18952205167,-13573124109,15812579609,-160236416,2079219084,AAT,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,-39000000000,1000000000,0,0,0,-2424797060,,,0.024,0.197,0.18,0.623,484,-0.527,0.034
